Date,Item,Total Quantity,Supplier,imputation_flag,weight
20/02/2026,ID Case v2 @40,2,USTORE (PAID),0,1
20/02/2026,Lanyard @180,16,USTORE (PAID),0,1
20/02/2026,MJ Sticker Large,5,USTORE (PAID),0,1
20/02/2026,MJ Sticker Medium,3,USTORE (PAID),0,1
20/02/2026,MJ Sticker Small,9,USTORE (PAID),0,1
20/02/2026,Thomasian Kit,1,USTORE (PAID),0,1
20/02/2026,Tiger Plushie Small,10,USTORE (PAID),0,1
20/02/2026,Tote Bag Canvas White @160,2,USTORE (PAID),0,1
20/02/2026,Yellow Id Lanyard,1,USTORE (PAID),1,0.5
20/02/2026,Yellow/Black Lanyard,1,USTORE (PAID),1,0.5
20/02/2026,New GT Shirts,2,VARSITY LIFESTYLE (CONSIGNMENT),0,1
20/02/2026,New Keychain,2,VARSITY LIFESTYLE (CONSIGNMENT),1,0.5
20/02/2026,USTWBT Championship Shirt 2025,1,VARSITY LIFESTYLE (CONSIGNMENT),0,1
20/02/2026,VL Sticker Pack,2,VARSITY LIFESTYLE (CONSIGNMENT),0,1
20/02/2026,"Y,B VL UST",2,VARSITY LIFESTYLE (CONSIGNMENT),0,1
21/02/2026,Triple Black Embro,1,BLAZE (CONSIGNMENT),0,1
21/02/2026,UST College ID Lace,3,JUC (CONSIGNMENT),0,1
21/02/2026,"UST OAT MUG (Y,W,B)",1,JUC (CONSIGNMENT),0,1
21/02/2026,UST OAT T-Shirt Y/B/COLLEGE,7,JUC (CONSIGNMENT),0,1
21/02/2026,UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,8,JUC (CONSIGNMENT),0,1
21/02/2026,UST T-Shirt Sporty,2,JUC (CONSIGNMENT),0,1
21/02/2026,Corp Jacket v.3,1,JYL ATHLETICA (CONSIGNMENT),1,0.5
21/02/2026,Corp Jacket V3,1,JYL ATHLETICA (CONSIGNMENT),0,1
21/02/2026,Cotton Brush Jacket,2,JYL ATHLETICA (CONSIGNMENT),0,1
21/02/2026,DRI-FIT NEW,1,JYL ATHLETICA (CONSIGNMENT),0,1
21/02/2026,Machete V2,1,JYL ATHLETICA (CONSIGNMENT),0,1
21/02/2026,Poloshirt 123456 @860,1,JYL ATHLETICA (CONSIGNMENT),0,1
21/02/2026,Poloshirt @800,1,JYL ATHLETICA (CONSIGNMENT),0,1
21/02/2026,"QUIANA SUBLI SHIRT (B&Y), 2 TONED",1,JYL ATHLETICA (CONSIGNMENT),0,1
21/02/2026,Yellow Baseball Shirt,1,JYL ATHLETICA (CONSIGNMENT),1,0.5
21/02/2026,Tiger Paw Keychain @375,2,MADEBYRUZ CONSUMER GOODS TRADING (CONSIGNMENT),0,1
21/02/2026,"Ballpen 3 Designs @50 (B,Y,W)",1,STITCH CORP. (BLEEVES PAID),0,1
21/02/2026,Arch @350,12,TET AND DARS (PAID),0,1
21/02/2026,Pen @40,2,TET AND DARS (PAID),0,1
21/02/2026,"Go USTE (W,Y,B) @450",1,THREADMARKED (CONSIGNMENT),0,1
21/02/2026,"Keep Growling OS (B,V)",1,THREADMARKED (CONSIGNMENT),0,1
21/02/2026,"Oversized shirt (V,B) @650",1,THREADMARKED (CONSIGNMENT),0,1
21/02/2026,"UST Embro OS (B,V)",5,THREADMARKED (CONSIGNMENT),0,1
21/02/2026,Two-toned windbreaker @1700,1,THREADMARKED (PAID),0,1
21/02/2026,Black Eco Bag,11,USTORE (PAID),0,1
21/02/2026,C. Keychain,1,USTORE (PAID),0,1
21/02/2026,Clappers,20,USTORE (PAID),0,1
21/02/2026,ID Case v2 @40,2,USTORE (PAID),0,1
21/02/2026,Lanyard @180,17,USTORE (PAID),0,1
21/02/2026,MJ Sticker Large,9,USTORE (PAID),0,1
21/02/2026,MJ Sticker Medium,1,USTORE (PAID),0,1
21/02/2026,MJ Sticker Small,9,USTORE (PAID),0,1
21/02/2026,Notelet,1,USTORE (PAID),0,1
21/02/2026,Stainless Eco Tumbler,16,USTORE (PAID),0,1
21/02/2026,Tiger Plushie Small,16,USTORE (PAID),0,1
21/02/2026,Yellow Notebook,1,USTORE (PAID),0,1
21/02/2026,Yellow/Black Lanyard,1,USTORE (PAID),1,0.5
21/02/2026,New Keychain,1,VARSITY LIFESTYLE (CONSIGNMENT),1,0.5
21/02/2026,USTWBT Championship Shirt 2025,1,VARSITY LIFESTYLE (CONSIGNMENT),0,1
21/02/2026,"Y,B VL UST",3,VARSITY LIFESTYLE (CONSIGNMENT),0,1
23/02/2026,Triple Black Embro,4,BLAZE (CONSIGNMENT),0,1
23/02/2026,UST College ID Lace,4,JUC (CONSIGNMENT),0,1
23/02/2026,"UST OAT MUG (Y,W,B)",3,JUC (CONSIGNMENT),0,1
23/02/2026,UST OAT T-Shirt Y/B/COLLEGE,5,JUC (CONSIGNMENT),0,1
23/02/2026,UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,9,JUC (CONSIGNMENT),0,1
23/02/2026,UST T-Shirt Sporty,2,JUC (CONSIGNMENT),0,1
23/02/2026,Corp Jacket V3,1,JYL ATHLETICA (CONSIGNMENT),0,1
23/02/2026,Poloshirt 123456 @860,1,JYL ATHLETICA (CONSIGNMENT),0,1
23/02/2026,Poloshirt @800,1,JYL ATHLETICA (CONSIGNMENT),0,1
23/02/2026,"QUIANA SUBLI SHIRT (B&Y), 2 TONED",3,JYL ATHLETICA (CONSIGNMENT),0,1
23/02/2026,Bamboo Notebook @150,1,STITCH CORP. (BLEEVES PAID),0,1
23/02/2026,Logo Keychain @200,1,TET AND DARS (PAID),0,1
23/02/2026,Logo Sticker @30,2,TET AND DARS (PAID),0,1
23/02/2026,"Go USTE (W,Y,B) @450",1,THREADMARKED (CONSIGNMENT),0,1
23/02/2026,"Hoodie UST embro (V,G,Y,B) @1800",2,THREADMARKED (PAID),0,1
23/02/2026,C. Keychain,1,USTORE (PAID),0,1
23/02/2026,ID Case v2 @40,3,USTORE (PAID),0,1
23/02/2026,Lanyard @180,11,USTORE (PAID),0,1
23/02/2026,MJ Sticker Large,1,USTORE (PAID),0,1
23/02/2026,MJ Sticker Small,3,USTORE (PAID),0,1
23/02/2026,Tote Viva Santo Tomas,2,USTORE (PAID),0,1
23/02/2026,Yellow Id Lanyard,1,USTORE (PAID),1,0.5
23/02/2026,Yellow/Black Lanyard,1,USTORE (PAID),1,0.5
24/02/2026,Polo Shirt @800,1,BLAZE (CONSIGNMENT),0,1
24/02/2026,UST College ID Lace,3,JUC (CONSIGNMENT),0,1
24/02/2026,UST OAT Hoodie Jacket,1,JUC (CONSIGNMENT),0,1
24/02/2026,"UST OAT MUG (Y,W,B)",4,JUC (CONSIGNMENT),0,1
24/02/2026,UST OAT T-Shirt Y/B/COLLEGE,3,JUC (CONSIGNMENT),0,1
24/02/2026,UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,5,JUC (CONSIGNMENT),0,1
24/02/2026,Corp Jacket V3,1,JYL ATHLETICA (CONSIGNMENT),0,1
24/02/2026,Cotton Black Jacket,1,JYL ATHLETICA (CONSIGNMENT),0,1
24/02/2026,Dri-Fit Golden Tigresses,1,JYL ATHLETICA (CONSIGNMENT),0,1
24/02/2026,Jersey Short,1,JYL ATHLETICA (CONSIGNMENT),0,1
24/02/2026,Poloshirt @800,2,JYL ATHLETICA (CONSIGNMENT),0,1
24/02/2026,"QUIANA SUBLI SHIRT (B&Y), 2 TONED",1,JYL ATHLETICA (CONSIGNMENT),0,1
24/02/2026,Baseball Cap METAL @380,1,STITCH CORP. (BLEEVES CONSIGNMENT),0,1
24/02/2026,"Ballpen 3 Designs @50 (B,Y,W)",1,STITCH CORP. (BLEEVES PAID),0,1
24/02/2026,Arch @350,5,TET AND DARS (PAID),0,1
24/02/2026,Logo Keychain @200,1,TET AND DARS (PAID),0,1
24/02/2026,Logo Sticker @30,4,TET AND DARS (PAID),0,1
24/02/2026,Long Sticker @120,3,TET AND DARS (PAID),0,1
24/02/2026,"Keep Growling OS (B,V)",2,THREADMARKED (CONSIGNMENT),0,1
24/02/2026,"Oversized shirt (V,B) @650",1,THREADMARKED (CONSIGNMENT),0,1
24/02/2026,"Hoodie UST embro (V,G,Y,B) @1800",2,THREADMARKED (PAID),0,1
24/02/2026,Automatic Umbrella,4,USTORE (PAID),0,1
24/02/2026,Button Pin (Big),1,USTORE (PAID),0,1
24/02/2026,C. Keychain,3,USTORE (PAID),0,1
24/02/2026,ID Case v2 @40,4,USTORE (PAID),0,1
24/02/2026,Insignia Pen,2,USTORE (PAID),0,1
24/02/2026,Lanyard @180,22,USTORE (PAID),0,1
24/02/2026,MJ Sticker Large,1,USTORE (PAID),0,1
24/02/2026,MJ Sticker Medium,3,USTORE (PAID),0,1
24/02/2026,MJ Sticker Small,1,USTORE (PAID),0,1
24/02/2026,Notelet,4,USTORE (PAID),0,1
24/02/2026,Picasso Pen,3,USTORE (PAID),0,1
24/02/2026,Thomasian Kit,1,USTORE (PAID),0,1
24/02/2026,Tote Bag Canvas White @160,1,USTORE (PAID),0,1
24/02/2026,Yellow Id Lanyard,2,USTORE (PAID),1,0.5
24/02/2026,Yellow/Black Lanyard,2,USTORE (PAID),1,0.5
24/02/2026,Black Lanyard,1,VARSITY LIFESTYLE (CONSIGNMENT),1,0.5
24/02/2026,VL Sticker Pack,1,VARSITY LIFESTYLE (CONSIGNMENT),0,1
27/02/2026,Triple Black Embro,3,BLAZE (CONSIGNMENT),0,1
27/02/2026,Shirts all @450 UPSIZE (3XL-4XL),3,JUC (CONSIGNMENT),0,1
27/02/2026,UST College ID Lace,5,JUC (CONSIGNMENT),0,1
27/02/2026,"UST OAT MUG (Y,W,B)",27,JUC (CONSIGNMENT),0,1
27/02/2026,UST OAT T-Shirt Y/B/COLLEGE,11,JUC (CONSIGNMENT),0,1
27/02/2026,UST Sweatshirt Sporty,1,JUC (CONSIGNMENT),0,1
27/02/2026,UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,16,JUC (CONSIGNMENT),0,1
27/02/2026,UST T-Shirt Sporty,1,JUC (CONSIGNMENT),0,1
27/02/2026,Corp Jacket V3,5,JYL ATHLETICA (CONSIGNMENT),0,1
27/02/2026,Cotton Black Jacket,1,JYL ATHLETICA (CONSIGNMENT),0,1
27/02/2026,Cotton Brush Jacket,2,JYL ATHLETICA (CONSIGNMENT),0,1
27/02/2026,Dri-Fit Golden Tigresses,3,JYL ATHLETICA (CONSIGNMENT),0,1
27/02/2026,DRI-FIT NEW,2,JYL ATHLETICA (CONSIGNMENT),0,1
27/02/2026,Poloshirt 123456 @860,1,JYL ATHLETICA (CONSIGNMENT),0,1
27/02/2026,Poloshirt @800,1,JYL ATHLETICA (CONSIGNMENT),0,1
27/02/2026,"QUIANA SUBLI SHIRT (B&Y), 2 TONED",8,JYL ATHLETICA (CONSIGNMENT),0,1
27/02/2026,White Baseball Shirt,1,JYL ATHLETICA (CONSIGNMENT),1,0.5
27/02/2026,Yellow Baseball Shirt,1,JYL ATHLETICA (CONSIGNMENT),1,0.5
27/02/2026,Tiger Costume,1,MADEBYRUZ CONSUMER GOODS TRADING (CONSIGNMENT),0,1
27/02/2026,Tiger Paw Keychain @375,2,MADEBYRUZ CONSUMER GOODS TRADING (CONSIGNMENT),0,1
27/02/2026,Hoodies Breaker,2,NAPOLIZ ENTERPRISES (CONSIGNMENT),0,1
27/02/2026,Baseball Cap METAL @380,1,STITCH CORP. (BLEEVES CONSIGNMENT),0,1
27/02/2026,Tiger w/ Box,2,STITCH CORP. (BLEEVES CONSIGNMENT),0,1
27/02/2026,"Ballpen 3 Designs @50 (B,Y,W)",16,STITCH CORP. (BLEEVES PAID),0,1
27/02/2026,Bamboo Notebook @150,10,STITCH CORP. (BLEEVES PAID),0,1
27/02/2026,Bamboo Pen @60,7,STITCH CORP. (BLEEVES PAID),0,1
27/02/2026,Arch @350,3,TET AND DARS (PAID),0,1
27/02/2026,Long Sticker @120,1,TET AND DARS (PAID),0,1
27/02/2026,"Go USTE (W,Y,B) @450",1,THREADMARKED (CONSIGNMENT),0,1
27/02/2026,"Oversized shirt (V,B) @650",2,THREADMARKED (CONSIGNMENT),0,1
27/02/2026,"Hoodie UST embro (V,G,Y,B) @1800",8,THREADMARKED (PAID),0,1
27/02/2026,Two-toned windbreaker @1700,2,THREADMARKED (PAID),0,1
27/02/2026,Automatic Umbrella,7,USTORE (PAID),0,1
27/02/2026,Button Pin (Big),1,USTORE (PAID),0,1
27/02/2026,Button Pin (Small),10,USTORE (PAID),0,1
27/02/2026,C. Keychain,1,USTORE (PAID),0,1
27/02/2026,Chibi Stickers,2,USTORE (PAID),0,1
27/02/2026,ID Case v2 @40,3,USTORE (PAID),0,1
27/02/2026,Insignia Pen,6,USTORE (PAID),0,1
27/02/2026,Lanyard @180,13,USTORE (PAID),0,1
27/02/2026,MJ Sticker Large,1,USTORE (PAID),0,1
27/02/2026,Notelet,16,USTORE (PAID),0,1
27/02/2026,Tote Bag Canvas White @160,2,USTORE (PAID),0,1
27/02/2026,Tote Viva Santo Tomas,2,USTORE (PAID),0,1
27/02/2026,Yellow Id Lanyard,8,USTORE (PAID),1,0.5
27/02/2026,Yellow Notebook,3,USTORE (PAID),0,1
27/02/2026,Yellow/Black Lanyard,9,USTORE (PAID),1,0.5
27/02/2026,New GT Shirts,1,VARSITY LIFESTYLE (CONSIGNMENT),0,1
27/02/2026,New Keychain,2,VARSITY LIFESTYLE (CONSIGNMENT),1,0.5
27/02/2026,UST Long Sticker,1,VARSITY LIFESTYLE (CONSIGNMENT),1,0.5
27/02/2026,Varsity Long Sticker,1,VARSITY LIFESTYLE (CONSIGNMENT),1,0.5
28/02/2026,Black Embro Oversized Shirt,2,BLAZE (CONSIGNMENT),1,0.5
28/02/2026,Black Hoodie Embro,5,BLAZE (CONSIGNMENT),1,0.5
28/02/2026,Polo Shirt @800,2,BLAZE (CONSIGNMENT),0,1
28/02/2026,Triple Black Embro,11,BLAZE (CONSIGNMENT),0,1
28/02/2026,Tripple Embro Black Shirt,3,BLAZE (CONSIGNMENT),1,0.5
28/02/2026,White Embro,2,BLAZE (CONSIGNMENT),0,1
28/02/2026,Shirts all @450 UPSIZE (3XL-4XL),4,JUC (CONSIGNMENT),0,1
28/02/2026,Shirts all @450 UPSIZE (5XL),4,JUC (CONSIGNMENT),0,1
28/02/2026,UST College ID Lace,30,JUC (CONSIGNMENT),0,1
28/02/2026,UST OAT Hoodie Jacket,9,JUC (CONSIGNMENT),0,1
28/02/2026,"UST OAT MUG (Y,W,B)",5,JUC (CONSIGNMENT),0,1
28/02/2026,UST OAT T-Shirt Y/B/COLLEGE,23,JUC (CONSIGNMENT),0,1
28/02/2026,UST Sweatshirt Sporty,5,JUC (CONSIGNMENT),0,1
28/02/2026,UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,43,JUC (CONSIGNMENT),0,1
28/02/2026,UST T-Shirt Sporty,6,JUC (CONSIGNMENT),0,1
28/02/2026,Corp Jacket v.3,1,JYL ATHLETICA (CONSIGNMENT),1,0.5
28/02/2026,Corp Jacket V3,6,JYL ATHLETICA (CONSIGNMENT),0,1
28/02/2026,Cotton Black Jacket,4,JYL ATHLETICA (CONSIGNMENT),0,1
28/02/2026,Cotton Gray Jacket,1,JYL ATHLETICA (CONSIGNMENT),0,1
28/02/2026,Dri-Fit Golden Tigresses,9,JYL ATHLETICA (CONSIGNMENT),0,1
28/02/2026,DRI-FIT NEW,4,JYL ATHLETICA (CONSIGNMENT),0,1
28/02/2026,Gold Baseball Shirt,1,JYL ATHLETICA (CONSIGNMENT),1,0.5
28/02/2026,Jacket,7,JYL ATHLETICA (CONSIGNMENT),0,1
28/02/2026,Jersey Short,1,JYL ATHLETICA (CONSIGNMENT),0,1
28/02/2026,Poloshirt 123456 @860,2,JYL ATHLETICA (CONSIGNMENT),0,1
28/02/2026,Poloshirt @800,5,JYL ATHLETICA (CONSIGNMENT),0,1
28/02/2026,"QUIANA SUBLI SHIRT (B&Y), 2 TONED",16,JYL ATHLETICA (CONSIGNMENT),0,1
28/02/2026,White Baseball Shirt,1,JYL ATHLETICA (CONSIGNMENT),1,0.5
28/02/2026,Windbreaker,1,JYL ATHLETICA (CONSIGNMENT),1,0.5
28/02/2026,Yellow Baseball Shirt,2,JYL ATHLETICA (CONSIGNMENT),1,0.5
28/02/2026,Small Mystery Car,3,MADEBYRUZ CONSUMER GOODS TRADING (CONSIGNMENT),0,1
28/02/2026,Tiger Claw,3,MADEBYRUZ CONSUMER GOODS TRADING (CONSIGNMENT),0,1
28/02/2026,Tiger Headband (2 Designs),1,MADEBYRUZ CONSUMER GOODS TRADING (CONSIGNMENT),0,1
28/02/2026,Tiger Paw Keychain @375,9,MADEBYRUZ CONSUMER GOODS TRADING (CONSIGNMENT),0,1
28/02/2026,Baseball Cap METAL @380,5,STITCH CORP. (BLEEVES CONSIGNMENT),0,1
28/02/2026,Tiger w/ Box,1,STITCH CORP. (BLEEVES CONSIGNMENT),0,1
28/02/2026,Yellow Wearable Blanket,1,STITCH CORP. (BLEEVES CONSIGNMENT),1,0.5
28/02/2026,"Ballpen 3 Designs @50 (B,Y,W)",6,STITCH CORP. (BLEEVES PAID),0,1
28/02/2026,Bamboo Notebook @150,2,STITCH CORP. (BLEEVES PAID),0,1
28/02/2026,Logo Keychain @200,18,TET AND DARS (PAID),0,1
28/02/2026,Long Sticker @120,1,TET AND DARS (PAID),0,1
28/02/2026,Pen @40,17,TET AND DARS (PAID),0,1
28/02/2026,"Go USTE (W,Y,B) @450",2,THREADMARKED (CONSIGNMENT),0,1
28/02/2026,"Keep Growling OS (B,V)",4,THREADMARKED (CONSIGNMENT),0,1
28/02/2026,"Oversized shirt (V,B) @650",6,THREADMARKED (CONSIGNMENT),0,1
28/02/2026,"UST Embro OS (B,V)",5,THREADMARKED (CONSIGNMENT),0,1
28/02/2026,"Hoodie UST embro (V,G,Y,B) @1800",13,THREADMARKED (PAID),0,1
28/02/2026,Two-toned windbreaker @1700,24,THREADMARKED (PAID),0,1
28/02/2026,5M Rotating Keychain,1,USTORE (PAID),0,1
28/02/2026,Automatic Umbrella,3,USTORE (PAID),0,1
28/02/2026,Button Pin (Big),2,USTORE (PAID),0,1
28/02/2026,C. Keychain,1,USTORE (PAID),0,1
28/02/2026,Chibi Stickers,4,USTORE (PAID),0,1
28/02/2026,ID Case v2 @40,20,USTORE (PAID),0,1
28/02/2026,Lanyard @180,26,USTORE (PAID),0,1
28/02/2026,MJ Sticker Large,8,USTORE (PAID),0,1
28/02/2026,MJ Sticker Medium,15,USTORE (PAID),0,1
28/02/2026,MJ Sticker Small,19,USTORE (PAID),0,1
28/02/2026,Notelet,1,USTORE (PAID),0,1
28/02/2026,Stainless Eco Tumbler,1,USTORE (PAID),0,1
28/02/2026,Tiger Plushie Small,2,USTORE (PAID),0,1
28/02/2026,Tote Viva Santo Tomas,2,USTORE (PAID),0,1
28/02/2026,Yellow Notebook,3,USTORE (PAID),0,1
28/02/2026,Yellow/Black Lanyard,1,USTORE (PAID),1,0.5
28/02/2026,Black Lanyard,13,VARSITY LIFESTYLE (CONSIGNMENT),1,0.5
28/02/2026,New GT Shirts,1,VARSITY LIFESTYLE (CONSIGNMENT),0,1
28/02/2026,New Keychain,5,VARSITY LIFESTYLE (CONSIGNMENT),1,0.5
28/02/2026,USTWBT Championship Shirt 2025,2,VARSITY LIFESTYLE (CONSIGNMENT),0,1
28/02/2026,VL Sticker Pack,2,VARSITY LIFESTYLE (CONSIGNMENT),0,1
28/02/2026,"Y,B VL UST",7,VARSITY LIFESTYLE (CONSIGNMENT),0,1
02/03/2026,Black w/ Yellow UST Embro,9,BLAZE (CONSIGNMENT),0,1
02/03/2026,White Embro,5,BLAZE (CONSIGNMENT),0,1
02/03/2026,UST College ID Lace,1,JUC (CONSIGNMENT),0,1
02/03/2026,UST OAT Hoodie Jacket,12,JUC (CONSIGNMENT),0,1
02/03/2026,UST OAT T-Shirt Y/B/COLLEGE (XS-2XL),33,JUC (CONSIGNMENT),0,1
02/03/2026,UST Sweatshirt Sporty,7,JUC (CONSIGNMENT),0,1
02/03/2026,UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,6,JUC (CONSIGNMENT),0,1
02/03/2026,UST T-Shirt Sporty,3,JUC (CONSIGNMENT),0,1
02/03/2026,Cotton Brush Jacket,1,JYL ATHLETICA (CONSIGNMENT),0,1
02/03/2026,Cotton Gray Jacket,6,JYL ATHLETICA (CONSIGNMENT),0,1
02/03/2026,Dri-Fit Golden Tigresses,1,JYL ATHLETICA (CONSIGNMENT),0,1
02/03/2026,Poloshirt 123456 @860,6,JYL ATHLETICA (CONSIGNMENT),0,1
02/03/2026,Poloshirt @800,8,JYL ATHLETICA (CONSIGNMENT),0,1
02/03/2026,Windbreaker,1,JYL ATHLETICA (CONSIGNMENT),1,0.5
02/03/2026,S88 UAAP Poloshirt,15,SHIRT HAPPENS,0,1
02/03/2026,"Ballpen 3 Designs @50 (B,Y,W)",16,STITCH CORP. (PAID),0,1
02/03/2026,Bamboo Pen @60,2,STITCH CORP. (PAID),0,1
02/03/2026,"Go USTE (W,Y,B) @450",9,THREADMARKED (CONSIGNMENT),0,1
02/03/2026,"Keep Growling OS (B,V)",1,THREADMARKED (CONSIGNMENT),0,1
02/03/2026,"UST TIGERS Oversized shirt (V,B) @650",15,THREADMARKED (CONSIGNMENT),0,1
02/03/2026,"Hoodie UST embro (V,G,Y,B) @1800",17,THREADMARKED (PAID),0,1
02/03/2026,Varsity Jacket Embro,2,THREADMARKED (PAID),0,1
02/03/2026,ID Case v2 @40,3,USTORE (PAID),0,1
02/03/2026,Yellow Id Lanyard,5,USTORE (PAID),1,0.5
02/03/2026,Yellow Notebook,3,USTORE (PAID),0,1
02/03/2026,New GT Shirts,1,VARSITY LIFESTYLE (CONSIGNMENT),0,1
02/03/2026,VL Keychain,2,VARSITY LIFESTYLE (CONSIGNMENT),0,1
02/03/2026,VL Sticker Pack,1,VARSITY LIFESTYLE (CONSIGNMENT),0,1
07/03/2026,Shirts all @450 UPSIZE (3XL-4XL),1,JUC (CONSIGNMENT),0,1
07/03/2026,UST College ID Lace,4,JUC (CONSIGNMENT),0,1
07/03/2026,"UST OAT MUG (Y,W,B)",1,JUC (CONSIGNMENT),0,1
07/03/2026,UST OAT T-Shirt Y/B/COLLEGE (XS-2XL),4,JUC (CONSIGNMENT),0,1
07/03/2026,UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,7,JUC (CONSIGNMENT),0,1
07/03/2026,UST T-Shirt Sporty,1,JUC (CONSIGNMENT),0,1
07/03/2026,Dri-Fit Golden Tigresses,2,JYL ATHLETICA (CONSIGNMENT),0,1
07/03/2026,Jersey Short,1,JYL ATHLETICA (CONSIGNMENT),0,1
07/03/2026,Machete V2,1,JYL ATHLETICA (CONSIGNMENT),0,1
07/03/2026,Poloshirt 123456 @860,1,JYL ATHLETICA (CONSIGNMENT),0,1
07/03/2026,"QUIANA SUBLI SHIRT (B&Y), 2 TONED",2,JYL ATHLETICA (CONSIGNMENT),0,1
07/03/2026,Yellow Baseball Shirt,1,JYL ATHLETICA (CONSIGNMENT),1,0.5
07/03/2026,Tiger Headband (2 Designs),1,MADEBYRUZ CONSUMER GOODS TRADING (CONSIGNMENT),0,1
07/03/2026,Tiger Paw Keychain @375,8,MADEBYRUZ CONSUMER GOODS TRADING (CONSIGNMENT),0,1
07/03/2026,S88 UAAP Poloshirt,1,SHIRT HAPPENS,0,1
07/03/2026,Tiger w/ Box,2,STITCH CORP. (CONSIGNMENT),0,1
07/03/2026,"Ballpen 3 Designs @50 (B,Y,W)",5,STITCH CORP. (PAID),0,1
07/03/2026,Logo Sticker @30,3,TET AND DARS (PAID),0,1
07/03/2026,Long Sticker @120,1,TET AND DARS (PAID),0,1
07/03/2026,Pen @40,4,TET AND DARS (PAID),0,1
07/03/2026,"Go USTE (W,Y,B) @450",2,THREADMARKED (CONSIGNMENT),0,1
07/03/2026,"Keep Growling OS (B,V)",1,THREADMARKED (CONSIGNMENT),0,1
07/03/2026,"Hoodie UST embro (V,G,Y,B) @1800",2,THREADMARKED (PAID),0,1
07/03/2026,Two-toned windbreaker @1700,3,THREADMARKED (PAID),0,1
07/03/2026,Automatic Umbrella,2,USTORE (PAID),0,1
07/03/2026,C. Keychain,6,USTORE (PAID),0,1
07/03/2026,Clappers,1,USTORE (PAID),0,1
07/03/2026,ID Case v2 @40,2,USTORE (PAID),0,1
07/03/2026,Lanyard @180,7,USTORE (PAID),0,1
07/03/2026,MJ Sticker Large,2,USTORE (PAID),0,1
07/03/2026,MJ Sticker Medium,6,USTORE (PAID),0,1
07/03/2026,MJ Sticker Small,2,USTORE (PAID),0,1
07/03/2026,Tiger Plushie Small,3,USTORE (PAID),0,1
07/03/2026,USTWBT Championship Shirt 2025,1,VARSITY LIFESTYLE (CONSIGNMENT),0,1
07/03/2026,VL Sticker Pack,1,VARSITY LIFESTYLE (CONSIGNMENT),0,1
07/03/2026,"Y,B VL UST",1,VARSITY LIFESTYLE (CONSIGNMENT),0,1
09/03/2026,Polo Shirt @800,1,BLAZE (CONSIGNMENT),0,1
09/03/2026,Triple Black Embro,2,BLAZE (CONSIGNMENT),0,1
09/03/2026,UST College ID Lace,4,JUC (CONSIGNMENT),0,1
09/03/2026,"UST OAT MUG (Y,W,B)",2,JUC (CONSIGNMENT),0,1
09/03/2026,UST OAT T-Shirt Y/B/COLLEGE (XS-2XL),9,JUC (CONSIGNMENT),0,1
09/03/2026,UST Sweatshirt Sporty,2,JUC (CONSIGNMENT),0,1
09/03/2026,UST T-Shirt Santo Tomas Shirt/UST T-Shirt Tiger Pattern/HAPPY,10,JUC (CONSIGNMENT),0,1
09/03/2026,UST T-Shirt Sporty,4,JUC (CONSIGNMENT),0,1
09/03/2026,Corp Jacket V3,1,JYL ATHLETICA (CONSIGNMENT),0,1
09/03/2026,Jacket,1,JYL ATHLETICA (CONSIGNMENT),0,1
09/03/2026,Machete V2,1,JYL ATHLETICA (CONSIGNMENT),0,1
09/03/2026,Poloshirt @800,1,JYL ATHLETICA (CONSIGNMENT),0,1
09/03/2026,"QUIANA SUBLI SHIRT (B&Y), 2 TONED",1,JYL ATHLETICA (CONSIGNMENT),0,1
09/03/2026,Windbreaker,1,JYL ATHLETICA (CONSIGNMENT),1,0.5
09/03/2026,Tiger Paw Keychain @375,1,MADEBYRUZ CONSUMER GOODS TRADING (CONSIGNMENT),0,1
09/03/2026,"Ballpen 3 Designs @50 (B,Y,W)",10,STITCH CORP. (PAID),0,1
09/03/2026,Bamboo Notebook @150,2,STITCH CORP. (PAID),0,1
09/03/2026,Bamboo Pen @60,1,STITCH CORP. (PAID),0,1
09/03/2026,Arch @350,1,TET AND DARS (PAID),0,1
09/03/2026,Logo Keychain @200,4,TET AND DARS (PAID),0,1
09/03/2026,Pen @40,11,TET AND DARS (PAID),0,1
09/03/2026,"Go USTE (W,Y,B) @450",1,THREADMARKED (CONSIGNMENT),0,1
09/03/2026,"Keep Growling OS (B,V)",2,THREADMARKED (CONSIGNMENT),0,1
09/03/2026,"UST TIGERS Oversized shirt (V,B) @650",1,THREADMARKED (CONSIGNMENT),0,1
09/03/2026,"Hoodie UST embro (V,G,Y,B) @1800",3,THREADMARKED (PAID),0,1
09/03/2026,Automatic Umbrella,2,USTORE (PAID),0,1
09/03/2026,Blanca Pen,2,USTORE (PAID),0,1
09/03/2026,C. Keychain,1,USTORE (PAID),0,1
09/03/2026,ID Case v2 @40,3,USTORE (PAID),0,1
09/03/2026,Insignia Pen,2,USTORE (PAID),0,1
