item_name,fsn_class,ordering_cost_scenario,safety_stock,reorder_point,eoq
SM Tiger Plushie Big V2,S,low_admin_cost,0.1310170045617177,0.2789622100411697,71.76449579801182
SM Tiger Plushie V2,S,high_goods_value,0.5677403531007766,1.2088362435117355,1889.6469813924807
SM Tiger Plushie V2,S,low_admin_cost,0.5677403531007766,1.2088362435117355,149.38971087155136
Scarf @490,S,high_goods_value,9.004870233321336,16.204870233321337,6332.649186105741
Scarf @490,S,low_admin_cost,9.004870233321336,16.204870233321337,500.6398762726414
Scarves,S,high_goods_value,3.5498645176037984,5.2265768463709215,3055.9655944211336
Scarves,S,low_admin_cost,3.5498645176037984,5.2265768463709215,241.59529323702833
Sci Ballpen,S,high_goods_value,0.4367233485390589,0.9298740334705657,1657.3300386895958
Sci Ballpen,S,low_admin_cost,0.4367233485390589,0.9298740334705657,131.02344392185262
Sci Notebook,S,high_goods_value,0.21836167426952946,0.46493701673528287,1171.9093090215763
Sci Notebook,S,low_admin_cost,0.21836167426952946,0.46493701673528287,92.64756569155732
Sci Totebag,S,high_goods_value,7.4679692600179095,15.900845972346676,6853.415415480288
Sci Totebag,S,low_admin_cost,7.4679692600179095,15.900845972346676,541.8100616056727
Shirts,S,high_goods_value,10.633954693214449,10.749023186365134,907.7570474212013
Shirts,S,low_admin_cost,10.633954693214449,10.749023186365134,71.76449579801182
Shirts all @450 UPSIZE (3XL-4XL),S,high_goods_value,5.361122517404699,16.407697859870453,8894.166306389503
Shirts all @450 UPSIZE (3XL-4XL),S,low_admin_cost,5.361122517404699,16.407697859870453,703.1455854129458
Shirts all @450 UPSIZE (5XL),S,high_goods_value,2.5424012895611683,5.227332796410483,4384.883122729727
Shirts all @450 UPSIZE (5XL),S,low_admin_cost,2.5424012895611683,5.227332796410483,346.6554485364394
Small Mystery Car,S,high_goods_value,5.240419010771457,8.150008051867347,4025.640676605757
Small Mystery Car,S,low_admin_cost,5.240419010771457,8.150008051867347,318.25483948738764
Stainless Eco Tumbler,S,high_goods_value,6.151804281085136,12.316187842728972,5859.546545107882
Stainless Eco Tumbler,S,low_admin_cost,6.151804281085136,12.316187842728972,463.2378284577866
Sticker @120,S,high_goods_value,6.975906140714744,9.096454085920223,3436.7127150395168
Sticker @120,S,low_admin_cost,6.975906140714744,9.096454085920223,271.695996079652
Sweatshirt (NEW),S,high_goods_value,0.7003366529519852,1.3140352830889714,2096.375102749642
Sweatshirt (NEW),S,low_admin_cost,0.7003366529519852,1.3140352830889714,165.73300386895957
Taslan NEW,S,high_goods_value,0.9817087956580535,2.2145855079868206,2620.4688784370524
Taslan NEW,S,low_admin_cost,0.9817087956580535,2.2145855079868206,207.16625483619947
Thick Lanyard,F,high_goods_value,21.88748292509968,31.99707196619557,7503.880900669237
Thick Lanyard,F,low_admin_cost,21.88748292509968,31.99707196619557,593.2338734187626
Thomasian Kit,S,high_goods_value,5.107216219454053,9.200366904385561,4774.721532643104
Thomasian Kit,S,low_admin_cost,5.107216219454053,9.200366904385561,377.47488090505533
Thomasian Kit Set,S,high_goods_value,2.562609562385282,4.2393218911524055,3055.9655944211336
Thomasian Kit Set,S,low_admin_cost,2.562609562385282,4.2393218911524055,241.59529323702833
Tiger Claw,S,high_goods_value,2.694038034998503,7.231024336368366,5026.930901227337
Tiger Claw,S,low_admin_cost,2.694038034998503,7.231024336368366,397.4137822040326
Tiger Claw Keychain @375,F,high_goods_value,14.737874129439536,22.28307960889159,6482.681984663886
Tiger Claw Keychain @375,F,low_admin_cost,14.737874129439536,22.28307960889159,512.5010104519655
Tiger Costume,S,high_goods_value,1.8779103987179537,3.998458343923433,3436.7127150395168
Tiger Costume,S,low_admin_cost,1.8779103987179537,3.998458343923433,271.695996079652
Tiger Headband (2 Designs),S,high_goods_value,19.198809356742835,34.437165521126396,9212.727841726048
Tiger Headband (2 Designs),S,low_admin_cost,19.198809356742835,34.437165521126396,728.3300860775382
Tiger Paw Keychain @375,F,high_goods_value,59.479528955010224,104.15898100980473,15775.135589184101
Tiger Paw Keychain @375,F,low_admin_cost,59.479528955010224,104.15898100980473,1247.1339714951007
Tiger Plushie Big,S,high_goods_value,14.955891940127989,33.10383714560744,10053.861802454674
Tiger Plushie Big,S,low_admin_cost,14.955891940127989,33.10383714560744,794.8275644080652
Tiger Plushie Small,F,high_goods_value,19.683221585432214,43.50239966762399,11518.145684093424
Tiger Plushie Small,F,low_admin_cost,19.683221585432214,43.50239966762399,910.5893695843367
Tiger w/ Box,F,high_goods_value,25.718398817366577,47.66360429681863,11055.770309791043
Tiger w/ Box,F,low_admin_cost,25.718398817366577,47.66360429681863,874.0353866651265
Tote (One For UST),S,high_goods_value,23.740064704072118,28.227735936948832,4999.5359784684015
Tote (One For UST),S,low_admin_cost,23.740064704072118,28.227735936948832,395.2480233979672
Tote (Viva),F,high_goods_value,41.449903977384686,53.729356032179204,8270.060286530996
Tote (Viva),F,low_admin_cost,41.449903977384686,53.729356032179204,653.8056723085668
Tote Bag Canvas White,F,high_goods_value,202.6623822097563,246.05964248372888,15547.133865396909
Tote Bag Canvas White,F,low_admin_cost,202.6623822097563,246.05964248372888,1229.1088525547977
Tote Viva Santo Tomas,F,high_goods_value,33.479240590970875,68.93677483754621,14053.142404052249
Tote Viva Santo Tomas,F,low_admin_cost,33.479240590970875,68.93677483754621,1110.9984569874844
Travel Mug,S,high_goods_value,13.044723369464947,29.515956246177275,9578.163259653253
Travel Mug,S,low_admin_cost,13.044723369464947,29.515956246177275,757.2202925361756
Triple Black Embro,S,high_goods_value,5.820367008048089,14.302558788870007,6873.4254300790335
Triple Black Embro,S,low_admin_cost,5.820367008048089,14.302558788870007,543.391992159304
Triple White Embro,S,high_goods_value,1.2826977156700683,2.4662593595056848,2567.524655605639
Triple White Embro,S,low_admin_cost,1.2826977156700683,2.4662593595056848,202.98064650883063
