sku,method,fold,origin,n_train,horizon,actual_30d,pred_30d,abs_error,naive_scale
60,weekly_hurdle_12w,0,461,461,30,0.0,0.3571428571428572,0.3571428571428572,0.14285714285714285
60,weekly_hurdle_12w,1,491,491,30,0.0,0.0,0.0,0.13333333333333333
60,weekly_hurdle_12w,2,521,521,30,0.0,0.0,0.0,0.125
60,weekly_hurdle_12w,3,551,551,30,0.0,0.0,0.0,0.11764705882352941
60,weekly_hurdle_12w,4,581,581,30,1.0,0.0,1.0,0.1111111111111111
60,weekly_hurdle_12w,5,611,611,30,0.0,0.3571428571428572,0.3571428571428572,0.15789473684210525
60,weekly_hurdle_12w,6,641,641,30,0.0,0.3571428571428572,0.3571428571428572,0.2
60,weekly_hurdle_12w,7,671,671,30,0.0,0.3571428571428572,0.3571428571428572,0.19047619047619047
60,weekly_hurdle_12w,8,701,701,30,0.0,0.0,0.0,0.18181818181818182
60,weekly_hurdle_12w,9,731,731,30,0.0,0.0,0.0,0.17391304347826086
60,weekly_hurdle_12w,10,761,761,30,0.0,0.0,0.0,0.16666666666666666
60,weekly_hurdle_12w,11,791,791,30,0.0,0.0,0.0,0.16
64,weekly_hurdle_12w,0,461,461,30,11.0,1.4285714285714288,9.571428571428571,0.2857142857142857
64,weekly_hurdle_12w,1,491,491,30,8.0,5.3571428571428585,2.6428571428571415,0.7333333333333333
64,weekly_hurdle_12w,2,521,521,30,1.0,8.214285714285714,7.2142857142857135,0.875
64,weekly_hurdle_12w,3,551,551,30,1.0,7.142857142857143,6.142857142857143,1.2352941176470589
64,weekly_hurdle_12w,4,581,581,30,1.0,3.2142857142857144,2.2142857142857144,1.1666666666666667
64,weekly_hurdle_12w,5,611,611,30,1.0,1.0714285714285714,0.0714285714285714,1.105263157894737
64,weekly_hurdle_12w,6,641,641,30,4.0,1.0714285714285714,2.928571428571429,1.05
64,weekly_hurdle_12w,7,671,671,30,0.0,2.142857142857143,2.142857142857143,1.1428571428571428
64,weekly_hurdle_12w,8,701,701,30,0.0,1.4285714285714288,1.4285714285714288,1.2727272727272727
64,weekly_hurdle_12w,9,731,731,30,0.0,1.4285714285714288,1.4285714285714288,1.2173913043478262
64,weekly_hurdle_12w,10,761,761,30,0.0,0.0,0.0,1.1666666666666667
64,weekly_hurdle_12w,11,791,791,30,0.0,0.0,0.0,1.12
67,weekly_hurdle_12w,0,461,461,30,0.0,0.7142857142857144,0.7142857142857144,0.2857142857142857
67,weekly_hurdle_12w,1,491,491,30,0.0,0.7142857142857144,0.7142857142857144,0.26666666666666666
67,weekly_hurdle_12w,2,521,521,30,0.0,0.0,0.0,0.25
67,weekly_hurdle_12w,3,551,551,30,0.0,0.0,0.0,0.23529411764705882
67,weekly_hurdle_12w,4,581,581,30,0.0,0.0,0.0,0.2222222222222222
67,weekly_hurdle_12w,5,611,611,30,0.0,0.0,0.0,0.21052631578947367
67,weekly_hurdle_12w,6,641,641,30,0.0,0.0,0.0,0.2
67,weekly_hurdle_12w,7,671,671,30,0.0,0.0,0.0,0.19047619047619047
67,weekly_hurdle_12w,8,701,701,30,0.0,0.0,0.0,0.18181818181818182
67,weekly_hurdle_12w,9,731,731,30,0.0,0.0,0.0,0.17391304347826086
67,weekly_hurdle_12w,10,761,761,30,0.0,0.0,0.0,0.16666666666666666
67,weekly_hurdle_12w,11,791,791,30,0.0,0.0,0.0,0.16
73,weekly_hurdle_12w,0,461,461,30,0.0,18.928571428571427,18.928571428571427,10.714285714285714
73,weekly_hurdle_12w,1,491,491,30,0.0,0.3571428571428572,0.3571428571428572,10.0
73,weekly_hurdle_12w,2,521,521,30,0.0,0.0,0.0,9.375
73,weekly_hurdle_12w,3,551,551,30,0.0,0.0,0.0,8.823529411764707
73,weekly_hurdle_12w,4,581,581,30,0.0,0.0,0.0,8.333333333333334
73,weekly_hurdle_12w,5,611,611,30,0.0,0.0,0.0,7.894736842105263
73,weekly_hurdle_12w,6,641,641,30,0.0,0.0,0.0,7.5
73,weekly_hurdle_12w,7,671,671,30,0.0,0.0,0.0,7.142857142857143
73,weekly_hurdle_12w,8,701,701,30,0.0,0.0,0.0,6.818181818181818
73,weekly_hurdle_12w,9,731,731,30,0.0,0.0,0.0,6.521739130434782
73,weekly_hurdle_12w,10,761,761,30,0.0,0.0,0.0,6.25
73,weekly_hurdle_12w,11,791,791,30,0.0,0.0,0.0,6.0
74,weekly_hurdle_12w,0,461,461,30,0.0,0.0,0.0,0.0
74,weekly_hurdle_12w,1,491,491,30,0.0,0.0,0.0,0.0
74,weekly_hurdle_12w,2,521,521,30,0.0,0.0,0.0,0.0
74,weekly_hurdle_12w,3,551,551,30,100.0,0.0,100.0,0.0
74,weekly_hurdle_12w,4,581,581,30,225.0,35.71428571428571,189.28571428571428,5.555555555555555
74,weekly_hurdle_12w,5,611,611,30,265.0,116.07142857142858,148.92857142857142,11.842105263157896
74,weekly_hurdle_12w,6,641,641,30,38.0,208.5714285714286,170.5714285714286,13.25
74,weekly_hurdle_12w,7,671,671,30,68.0,124.28571428571428,56.28571428571428,23.428571428571427
74,weekly_hurdle_12w,8,701,701,30,141.0,131.07142857142858,9.928571428571416,23.727272727272727
74,weekly_hurdle_12w,9,731,731,30,120.0,87.85714285714289,32.14285714285711,25.869565217391305
74,weekly_hurdle_12w,10,761,761,30,395.0,117.50000000000003,277.5,25.666666666666668
74,weekly_hurdle_12w,11,791,791,30,60.0,229.99999999999994,169.99999999999994,35.64
76,weekly_hurdle_12w,0,461,461,30,3.0,6.428571428571429,3.428571428571429,0.6428571428571429
76,weekly_hurdle_12w,1,491,491,30,8.0,4.285714285714286,3.7142857142857144,0.7333333333333333
76,weekly_hurdle_12w,2,521,521,30,3.0,5.714285714285716,2.714285714285716,1.0
76,weekly_hurdle_12w,3,551,551,30,1.0,5.000000000000002,4.000000000000002,1.2352941176470589
76,weekly_hurdle_12w,4,581,581,30,5.0,4.285714285714286,0.7142857142857144,1.2777777777777777
76,weekly_hurdle_12w,5,611,611,30,2.0,2.8571428571428577,0.8571428571428577,1.4210526315789473
76,weekly_hurdle_12w,6,641,641,30,2.0,2.500000000000001,0.5000000000000009,1.5
76,weekly_hurdle_12w,7,671,671,30,0.0,1.7857142857142856,1.7857142857142856,1.4285714285714286
76,weekly_hurdle_12w,8,701,701,30,0.0,1.4285714285714288,1.4285714285714288,1.4545454545454546
76,weekly_hurdle_12w,9,731,731,30,0.0,0.7142857142857144,0.7142857142857144,1.391304347826087
76,weekly_hurdle_12w,10,761,761,30,0.0,0.0,0.0,1.3333333333333333
76,weekly_hurdle_12w,11,791,791,30,0.0,0.0,0.0,1.28
81,weekly_hurdle_12w,0,461,461,30,5.0,9.642857142857144,4.642857142857144,1.3571428571428572
81,weekly_hurdle_12w,1,491,491,30,8.0,6.071428571428572,1.928571428571428,1.4
81,weekly_hurdle_12w,2,521,521,30,3.0,7.142857142857142,4.142857142857142,1.5
81,weekly_hurdle_12w,3,551,551,30,12.0,5.3571428571428585,6.6428571428571415,1.7058823529411764
81,weekly_hurdle_12w,4,581,581,30,21.0,8.214285714285714,12.785714285714286,2.111111111111111
81,weekly_hurdle_12w,5,611,611,30,6.0,12.499999999999996,6.4999999999999964,2.473684210526316
81,weekly_hurdle_12w,6,641,641,30,9.0,12.142857142857144,3.142857142857144,3.1
81,weekly_hurdle_12w,7,671,671,30,0.0,8.571428571428571,8.571428571428571,3.0952380952380953
81,weekly_hurdle_12w,8,701,701,30,0.0,5.000000000000002,5.000000000000002,3.3636363636363638
81,weekly_hurdle_12w,9,731,731,30,0.0,2.500000000000001,2.500000000000001,3.217391304347826
81,weekly_hurdle_12w,10,761,761,30,0.0,0.0,0.0,3.0833333333333335
81,weekly_hurdle_12w,11,791,791,30,0.0,0.0,0.0,2.96
84,weekly_hurdle_12w,0,461,461,30,4.0,8.214285714285714,4.2142857142857135,2.642857142857143
84,weekly_hurdle_12w,1,491,491,30,0.0,8.928571428571427,8.928571428571427,3.2
84,weekly_hurdle_12w,2,521,521,30,44.0,6.7857142857142865,37.214285714285715,3.25
84,weekly_hurdle_12w,3,551,551,30,29.0,15.714285714285715,13.285714285714285,5.647058823529412
84,weekly_hurdle_12w,4,581,581,30,111.0,26.071428571428584,84.92857142857142,6.166666666666667
84,weekly_hurdle_12w,5,611,611,30,139.0,65.71428571428571,73.28571428571429,10.157894736842104
84,weekly_hurdle_12w,6,641,641,30,44.0,98.2142857142857,54.214285714285694,11.05
84,weekly_hurdle_12w,7,671,671,30,24.0,71.07142857142858,47.071428571428584,15.047619047619047
84,weekly_hurdle_12w,8,701,701,30,0.0,73.9285714285714,73.9285714285714,15.272727272727273
84,weekly_hurdle_12w,9,731,731,30,0.0,22.14285714285714,22.14285714285714,15.652173913043478
84,weekly_hurdle_12w,10,761,761,30,0.0,7.142857142857143,7.142857142857143,15.0
84,weekly_hurdle_12w,11,791,791,30,0.0,0.0,0.0,14.4
101,weekly_hurdle_12w,0,461,461,30,4.0,0.0,4.0,0.0
101,weekly_hurdle_12w,1,491,491,30,10.0,1.4285714285714288,8.571428571428571,0.26666666666666666
101,weekly_hurdle_12w,2,521,521,30,0.0,5.000000000000002,5.000000000000002,0.625
101,weekly_hurdle_12w,3,551,551,30,6.0,5.000000000000002,0.9999999999999982,1.1764705882352942
101,weekly_hurdle_12w,4,581,581,30,5.0,5.3571428571428585,0.35714285714285854,1.4444444444444444
101,weekly_hurdle_12w,5,611,611,30,2.0,3.928571428571429,1.9285714285714288,1.4210526315789473
101,weekly_hurdle_12w,6,641,641,30,0.0,4.285714285714286,4.285714285714286,1.5
101,weekly_hurdle_12w,7,671,671,30,8.0,2.500000000000001,5.499999999999999,1.5238095238095237
101,weekly_hurdle_12w,8,701,701,30,2.0,3.5714285714285716,1.5714285714285716,1.8181818181818181
101,weekly_hurdle_12w,9,731,731,30,4.0,3.571428571428571,0.4285714285714288,2.0
101,weekly_hurdle_12w,10,761,761,30,12.0,5.000000000000002,6.999999999999998,2.0
101,weekly_hurdle_12w,11,791,791,30,0.0,6.071428571428573,6.071428571428573,2.24
102,weekly_hurdle_12w,0,461,461,30,0.0,0.0,0.0,0.0
102,weekly_hurdle_12w,1,491,491,30,0.0,0.0,0.0,0.0
102,weekly_hurdle_12w,2,521,521,30,0.0,0.0,0.0,0.0
102,weekly_hurdle_12w,3,551,551,30,0.0,0.0,0.0,0.0
102,weekly_hurdle_12w,4,581,581,30,0.0,0.0,0.0,0.0
102,weekly_hurdle_12w,5,611,611,30,0.0,0.0,0.0,0.0
102,weekly_hurdle_12w,6,641,641,30,9.0,0.0,9.0,0.0
102,weekly_hurdle_12w,7,671,671,30,12.0,3.2142857142857144,8.785714285714285,0.42857142857142855
102,weekly_hurdle_12w,8,701,701,30,6.0,7.500000000000002,1.5000000000000018,0.5454545454545454
102,weekly_hurdle_12w,9,731,731,30,15.0,9.642857142857142,5.357142857142858,0.782608695652174
102,weekly_hurdle_12w,10,761,761,30,30.0,11.785714285714283,18.214285714285715,1.125
102,weekly_hurdle_12w,11,791,791,30,1.0,17.857142857142854,16.857142857142854,1.68
103,weekly_hurdle_12w,0,461,461,30,2.0,3.928571428571429,1.9285714285714288,0.7857142857142857
103,weekly_hurdle_12w,1,491,491,30,54.0,4.642857142857143,49.357142857142854,1.3333333333333333
103,weekly_hurdle_12w,2,521,521,30,0.0,22.14285714285714,22.14285714285714,4.5
103,weekly_hurdle_12w,3,551,551,30,41.0,19.642857142857146,21.357142857142854,7.411764705882353
103,weekly_hurdle_12w,4,581,581,30,0.0,33.92857142857142,33.92857142857142,9.277777777777779
103,weekly_hurdle_12w,5,611,611,30,10.0,14.642857142857137,4.642857142857137,10.947368421052632
103,weekly_hurdle_12w,6,641,641,30,4.0,9.285714285714286,5.2857142857142865,10.9
103,weekly_hurdle_12w,7,671,671,30,20.0,5.000000000000002,14.999999999999998,10.666666666666666
103,weekly_hurdle_12w,8,701,701,30,7.0,10.714285714285717,3.714285714285717,10.909090909090908
103,weekly_hurdle_12w,9,731,731,30,16.0,10.000000000000004,5.9999999999999964,11.0
103,weekly_hurdle_12w,10,761,761,30,5.0,14.642857142857137,9.642857142857137,10.916666666666666
103,weekly_hurdle_12w,11,791,791,30,1.0,10.000000000000004,9.000000000000004,10.92
104,weekly_hurdle_12w,0,461,461,30,7.0,5.3571428571428585,1.6428571428571415,4.5
104,weekly_hurdle_12w,1,491,491,30,4.0,4.642857142857143,0.6428571428571432,4.6
104,weekly_hurdle_12w,2,521,521,30,3.0,4.285714285714286,1.2857142857142856,4.5
104,weekly_hurdle_12w,3,551,551,30,0.0,4.642857142857143,4.642857142857143,4.294117647058823
104,weekly_hurdle_12w,4,581,581,30,0.0,2.142857142857143,2.142857142857143,4.222222222222222
104,weekly_hurdle_12w,5,611,611,30,0.0,0.7142857142857144,0.7142857142857144,4.0
104,weekly_hurdle_12w,6,641,641,30,0.0,0.0,0.0,3.8
104,weekly_hurdle_12w,7,671,671,30,0.0,0.0,0.0,3.619047619047619
104,weekly_hurdle_12w,8,701,701,30,0.0,0.0,0.0,3.4545454545454546
104,weekly_hurdle_12w,9,731,731,30,0.0,0.0,0.0,3.3043478260869565
104,weekly_hurdle_12w,10,761,761,30,1.0,0.0,1.0,3.1666666666666665
104,weekly_hurdle_12w,11,791,791,30,0.0,0.3571428571428572,0.3571428571428572,3.08
105,weekly_hurdle_12w,0,461,461,30,1.0,1.4285714285714288,0.4285714285714288,7.071428571428571
105,weekly_hurdle_12w,1,491,491,30,0.0,1.7857142857142858,1.7857142857142858,6.733333333333333
105,weekly_hurdle_12w,2,521,521,30,1.0,0.3571428571428572,0.6428571428571428,6.375
105,weekly_hurdle_12w,3,551,551,30,1.0,0.7142857142857144,0.2857142857142856,6.0588235294117645
105,weekly_hurdle_12w,4,581,581,30,0.0,0.7142857142857144,0.7142857142857144,5.722222222222222
105,weekly_hurdle_12w,5,611,611,30,0.0,0.3571428571428572,0.3571428571428572,5.473684210526316
105,weekly_hurdle_12w,6,641,641,30,0.0,0.3571428571428572,0.3571428571428572,5.2
105,weekly_hurdle_12w,7,671,671,30,0.0,0.0,0.0,4.9523809523809526
105,weekly_hurdle_12w,8,701,701,30,0.0,0.0,0.0,4.7272727272727275
105,weekly_hurdle_12w,9,731,731,30,0.0,0.0,0.0,4.521739130434782
105,weekly_hurdle_12w,10,761,761,30,0.0,0.0,0.0,4.333333333333333
105,weekly_hurdle_12w,11,791,791,30,0.0,0.0,0.0,4.16
109,weekly_hurdle_12w,0,461,461,30,0.0,1.7857142857142856,1.7857142857142856,0.35714285714285715
109,weekly_hurdle_12w,1,491,491,30,25.0,1.7857142857142856,23.214285714285715,0.6666666666666666
109,weekly_hurdle_12w,2,521,521,30,5.0,10.714285714285717,5.714285714285717,2.1875
109,weekly_hurdle_12w,3,551,551,30,9.0,10.714285714285717,1.714285714285717,3.235294117647059
109,weekly_hurdle_12w,4,581,581,30,49.0,13.928571428571423,35.07142857142858,3.2777777777777777
109,weekly_hurdle_12w,5,611,611,30,166.0,22.142857142857135,143.85714285714286,5.2105263157894735
109,weekly_hurdle_12w,6,641,641,30,8.0,80.00000000000003,72.00000000000003,10.8
109,weekly_hurdle_12w,7,671,671,30,4.0,62.14285714285714,58.14285714285714,17.80952380952381
109,weekly_hurdle_12w,8,701,701,30,3.0,63.571428571428584,60.571428571428584,17.181818181818183
109,weekly_hurdle_12w,9,731,731,30,38.0,5.000000000000002,33.0,16.47826086956522
109,weekly_hurdle_12w,10,761,761,30,13.0,16.071428571428577,3.0714285714285765,17.25
109,weekly_hurdle_12w,11,791,791,30,7.0,18.92857142857142,11.92857142857142,17.56
110,weekly_hurdle_12w,0,461,461,30,0.0,0.0,0.0,0.0
110,weekly_hurdle_12w,1,491,491,30,0.0,0.0,0.0,0.0
110,weekly_hurdle_12w,2,521,521,30,0.0,0.0,0.0,0.0
110,weekly_hurdle_12w,3,551,551,30,6.0,0.0,6.0,0.0
110,weekly_hurdle_12w,4,581,581,30,114.0,2.142857142857143,111.85714285714286,0.3333333333333333
110,weekly_hurdle_12w,5,611,611,30,91.0,42.85714285714287,48.14285714285713,6.0
110,weekly_hurdle_12w,6,641,641,30,11.0,75.0,64.0,6.85
110,weekly_hurdle_12w,7,671,671,30,0.0,39.28571428571429,39.28571428571429,10.333333333333334
110,weekly_hurdle_12w,8,701,701,30,0.0,36.42857142857143,36.42857142857143,10.363636363636363
110,weekly_hurdle_12w,9,731,731,30,2.0,3.928571428571429,1.9285714285714288,9.91304347826087
110,weekly_hurdle_12w,10,761,761,30,0.0,0.7142857142857144,0.7142857142857144,9.583333333333334
110,weekly_hurdle_12w,11,791,791,30,0.0,0.7142857142857144,0.7142857142857144,9.28
111,weekly_hurdle_12w,0,461,461,30,11.0,9.285714285714286,1.7142857142857135,1.8571428571428572
111,weekly_hurdle_12w,1,491,491,30,16.0,13.214285714285712,2.7857142857142883,2.7333333333333334
111,weekly_hurdle_12w,2,521,521,30,16.0,18.928571428571427,2.928571428571427,2.875
111,weekly_hurdle_12w,3,551,551,30,0.0,14.285714285714286,14.285714285714286,2.7058823529411766
111,weekly_hurdle_12w,4,581,581,30,0.0,8.571428571428571,8.571428571428571,3.4444444444444446
111,weekly_hurdle_12w,5,611,611,30,0.0,3.5714285714285716,3.5714285714285716,3.263157894736842
111,weekly_hurdle_12w,6,641,641,30,0.0,0.0,0.0,3.1
111,weekly_hurdle_12w,7,671,671,30,0.0,0.0,0.0,2.9523809523809526
111,weekly_hurdle_12w,8,701,701,30,0.0,0.0,0.0,2.8181818181818183
111,weekly_hurdle_12w,9,731,731,30,0.0,0.0,0.0,2.6956521739130435
111,weekly_hurdle_12w,10,761,761,30,0.0,0.0,0.0,2.5833333333333335
111,weekly_hurdle_12w,11,791,791,30,0.0,0.0,0.0,2.48
112,weekly_hurdle_12w,0,461,461,30,76.0,73.9285714285714,2.071428571428598,32.785714285714285
112,weekly_hurdle_12w,1,491,491,30,76.0,66.07142857142854,9.928571428571459,31.866666666666667
112,weekly_hurdle_12w,2,521,521,30,36.0,73.9285714285714,37.9285714285714,29.875
112,weekly_hurdle_12w,3,551,551,30,50.0,58.92857142857143,8.92857142857143,30.470588235294116
112,weekly_hurdle_12w,4,581,581,30,38.0,53.57142857142857,15.57142857142857,29.555555555555557
112,weekly_hurdle_12w,5,611,611,30,42.0,40.714285714285694,1.285714285714306,28.63157894736842
112,weekly_hurdle_12w,6,641,641,30,30.0,43.928571428571445,13.928571428571445,27.4
112,weekly_hurdle_12w,7,671,671,30,70.0,37.857142857142854,32.142857142857146,26.666666666666668
112,weekly_hurdle_12w,8,701,701,30,40.0,48.928571428571416,8.928571428571416,27.272727272727273
112,weekly_hurdle_12w,9,731,731,30,52.0,48.928571428571416,3.0714285714285836,27.391304347826086
112,weekly_hurdle_12w,10,761,761,30,189.0,55.357142857142854,133.64285714285714,26.75
112,weekly_hurdle_12w,11,791,791,30,8.0,99.99999999999997,91.99999999999997,31.16
113,weekly_hurdle_12w,0,461,461,30,2.0,1.4285714285714288,0.5714285714285712,0.9285714285714286
113,weekly_hurdle_12w,1,491,491,30,6.0,1.0714285714285714,4.928571428571429,0.9333333333333333
113,weekly_hurdle_12w,2,521,521,30,2.0,3.2142857142857144,1.2142857142857144,1.125
113,weekly_hurdle_12w,3,551,551,30,0.0,3.5714285714285716,3.5714285714285716,1.2941176470588236
113,weekly_hurdle_12w,4,581,581,30,0.0,2.142857142857143,2.142857142857143,1.3333333333333333
113,weekly_hurdle_12w,5,611,611,30,0.0,0.0,0.0,1.263157894736842
113,weekly_hurdle_12w,6,641,641,30,0.0,0.0,0.0,1.2
113,weekly_hurdle_12w,7,671,671,30,0.0,0.0,0.0,1.1428571428571428
113,weekly_hurdle_12w,8,701,701,30,0.0,0.0,0.0,1.0909090909090908
113,weekly_hurdle_12w,9,731,731,30,0.0,0.0,0.0,1.0434782608695652
113,weekly_hurdle_12w,10,761,761,30,0.0,0.0,0.0,1.0
113,weekly_hurdle_12w,11,791,791,30,0.0,0.0,0.0,0.96
116,weekly_hurdle_12w,0,461,461,30,0.0,0.0,0.0,0.2857142857142857
116,weekly_hurdle_12w,1,491,491,30,0.0,0.0,0.0,0.26666666666666666
116,weekly_hurdle_12w,2,521,521,30,0.0,0.0,0.0,0.25
116,weekly_hurdle_12w,3,551,551,30,0.0,0.0,0.0,0.23529411764705882
116,weekly_hurdle_12w,4,581,581,30,0.0,0.0,0.0,0.2222222222222222
116,weekly_hurdle_12w,5,611,611,30,0.0,0.0,0.0,0.21052631578947367
116,weekly_hurdle_12w,6,641,641,30,0.0,0.0,0.0,0.2
116,weekly_hurdle_12w,7,671,671,30,0.0,0.0,0.0,0.19047619047619047
116,weekly_hurdle_12w,8,701,701,30,0.0,0.0,0.0,0.18181818181818182
116,weekly_hurdle_12w,9,731,731,30,0.0,0.0,0.0,0.17391304347826086
116,weekly_hurdle_12w,10,761,761,30,0.0,0.0,0.0,0.16666666666666666
116,weekly_hurdle_12w,11,791,791,30,0.0,0.0,0.0,0.16
117,weekly_hurdle_12w,0,461,461,30,0.0,0.0,0.0,0.0
117,weekly_hurdle_12w,1,491,491,30,0.0,0.0,0.0,0.0
117,weekly_hurdle_12w,2,521,521,30,0.0,0.0,0.0,0.0
117,weekly_hurdle_12w,3,551,551,30,0.0,0.0,0.0,0.0
117,weekly_hurdle_12w,4,581,581,30,0.0,0.0,0.0,0.0
117,weekly_hurdle_12w,5,611,611,30,0.0,0.0,0.0,0.0
117,weekly_hurdle_12w,6,641,641,30,0.0,0.0,0.0,0.0
117,weekly_hurdle_12w,7,671,671,30,0.0,0.0,0.0,0.0
117,weekly_hurdle_12w,8,701,701,30,2.0,0.0,2.0,0.0
117,weekly_hurdle_12w,9,731,731,30,0.0,0.7142857142857144,0.7142857142857144,0.08695652173913043
117,weekly_hurdle_12w,10,761,761,30,0.0,0.7142857142857144,0.7142857142857144,0.16666666666666666
117,weekly_hurdle_12w,11,791,791,30,0.0,0.7142857142857144,0.7142857142857144,0.16
118,weekly_hurdle_12w,0,461,461,30,0.0,0.0,0.0,0.6428571428571429
118,weekly_hurdle_12w,1,491,491,30,0.0,0.0,0.0,0.6
118,weekly_hurdle_12w,2,521,521,30,0.0,0.0,0.0,0.5625
118,weekly_hurdle_12w,3,551,551,30,0.0,0.0,0.0,0.5294117647058824
118,weekly_hurdle_12w,4,581,581,30,0.0,0.0,0.0,0.5
118,weekly_hurdle_12w,5,611,611,30,0.0,0.0,0.0,0.47368421052631576
118,weekly_hurdle_12w,6,641,641,30,0.0,0.0,0.0,0.45
118,weekly_hurdle_12w,7,671,671,30,0.0,0.0,0.0,0.42857142857142855
118,weekly_hurdle_12w,8,701,701,30,0.0,0.0,0.0,0.4090909090909091
118,weekly_hurdle_12w,9,731,731,30,0.0,0.0,0.0,0.391304347826087
118,weekly_hurdle_12w,10,761,761,30,0.0,0.0,0.0,0.375
118,weekly_hurdle_12w,11,791,791,30,0.0,0.0,0.0,0.36
120,weekly_hurdle_12w,0,461,461,30,0.0,0.0,0.0,0.0
120,weekly_hurdle_12w,1,491,491,30,0.0,0.0,0.0,0.0
120,weekly_hurdle_12w,2,521,521,30,0.0,0.0,0.0,0.0
120,weekly_hurdle_12w,3,551,551,30,0.0,0.0,0.0,0.0
120,weekly_hurdle_12w,4,581,581,30,0.0,0.0,0.0,0.0
120,weekly_hurdle_12w,5,611,611,30,0.0,0.0,0.0,0.0
120,weekly_hurdle_12w,6,641,641,30,0.0,0.0,0.0,0.0
120,weekly_hurdle_12w,7,671,671,30,7.0,0.0,7.0,0.0
120,weekly_hurdle_12w,8,701,701,30,7.0,2.500000000000001,4.499999999999999,0.3181818181818182
120,weekly_hurdle_12w,9,731,731,30,8.0,5.000000000000002,2.9999999999999982,0.30434782608695654
120,weekly_hurdle_12w,10,761,761,30,32.0,7.857142857142858,24.142857142857142,0.3333333333333333
120,weekly_hurdle_12w,11,791,791,30,0.0,16.78571428571429,16.78571428571429,1.28
122,weekly_hurdle_12w,0,461,461,30,1.0,0.0,1.0,0.0
122,weekly_hurdle_12w,1,491,491,30,0.0,0.3571428571428572,0.3571428571428572,0.06666666666666667
122,weekly_hurdle_12w,2,521,521,30,0.0,0.3571428571428572,0.3571428571428572,0.125
122,weekly_hurdle_12w,3,551,551,30,0.0,0.3571428571428572,0.3571428571428572,0.11764705882352941
122,weekly_hurdle_12w,4,581,581,30,0.0,0.0,0.0,0.1111111111111111
122,weekly_hurdle_12w,5,611,611,30,0.0,0.0,0.0,0.10526315789473684
122,weekly_hurdle_12w,6,641,641,30,0.0,0.0,0.0,0.1
122,weekly_hurdle_12w,7,671,671,30,0.0,0.0,0.0,0.09523809523809523
122,weekly_hurdle_12w,8,701,701,30,0.0,0.0,0.0,0.09090909090909091
122,weekly_hurdle_12w,9,731,731,30,0.0,0.0,0.0,0.08695652173913043
122,weekly_hurdle_12w,10,761,761,30,0.0,0.0,0.0,0.08333333333333333
122,weekly_hurdle_12w,11,791,791,30,0.0,0.0,0.0,0.08
124,weekly_hurdle_12w,0,461,461,30,0.0,0.0,0.0,0.0
124,weekly_hurdle_12w,1,491,491,30,0.0,0.0,0.0,0.0
124,weekly_hurdle_12w,2,521,521,30,0.0,0.0,0.0,0.0
124,weekly_hurdle_12w,3,551,551,30,16.0,0.0,16.0,0.0
124,weekly_hurdle_12w,4,581,581,30,85.0,5.714285714285715,79.28571428571428,0.8888888888888888
124,weekly_hurdle_12w,5,611,611,30,97.0,36.071428571428555,60.928571428571445,4.473684210526316
124,weekly_hurdle_12w,6,641,641,30,13.0,70.35714285714288,57.357142857142875,4.85
124,weekly_hurdle_12w,7,671,671,30,13.0,42.142857142857146,29.142857142857146,8.619047619047619
124,weekly_hurdle_12w,8,701,701,30,12.0,43.928571428571445,31.928571428571445,8.227272727272727
124,weekly_hurdle_12w,9,731,731,30,14.0,13.214285714285712,0.7857142857142883,7.913043478260869
124,weekly_hurdle_12w,10,761,761,30,39.0,13.928571428571423,25.071428571428577,7.666666666666667
124,weekly_hurdle_12w,11,791,791,30,3.0,22.5,19.5,8.36
125,weekly_hurdle_12w,0,461,461,30,86.0,5.714285714285715,80.28571428571428,1.1428571428571428
125,weekly_hurdle_12w,1,491,491,30,33.0,36.42857142857143,3.4285714285714306,5.733333333333333
125,weekly_hurdle_12w,2,521,521,30,32.0,47.500000000000014,15.500000000000014,8.6875
125,weekly_hurdle_12w,3,551,551,30,0.0,52.5,52.5,8.235294117647058
125,weekly_hurdle_12w,4,581,581,30,0.0,22.14285714285714,22.14285714285714,9.555555555555555
125,weekly_hurdle_12w,5,611,611,30,0.0,8.214285714285715,8.214285714285715,9.052631578947368
125,weekly_hurdle_12w,6,641,641,30,0.0,0.0,0.0,8.6
